id,原始户名,调整后户名,企业/非企业,行业代码,单位编号,是否本地,街道/镇
54,ef33c4797e63a963d9e30331c75057c629ce95c348251450250e0a79,ef33c4797e63a963d9e30331c75057c629ce95c348251450250e0a79,企业,18,1878,本地,苏溪
55,d37eb9c09a7f47e4d69717c83a6dfcc0796ed8f00a38806f7518bcbc,d37eb9c09a7f47e4d69717c83a6dfcc0796ed8f00a38806f7518bcbc,企业,51,6272,,
56,232b7c1cfd5031f6d5f51875eeba91accd1931dcb0a1529edabcad6b,232b7c1cfd5031f6d5f51875eeba91accd1931dcb0a1529edabcad6b,企业,39,5239,,
57,6d90846aee800e4696b4553435e3475b361ebd36ab38aa7e628a1a5f,6d90846aee800e4696b4553435e3475b361ebd36ab38aa7e628a1a5f,企业,24,3356,本地,廿三里
58,1e50817e345957db2a0a21bbd45ca7a3f49f050149f9da1451070ab4,1e50817e345957db2a0a21bbd45ca7a3f49f050149f9da1451070ab4,企业,24,3357,本地,大陈
59,851793b99ecaf31ed6d53d48e0faa2e0364dd691a2cb302bbc90a19b,851793b99ecaf31ed6d53d48e0faa2e0364dd691a2cb302bbc90a19b,企业,51,6273,本地,城区
60,f23043337e798e0bab70d47f4d86f3c9ac11ebcf81c219dddc918b09,f23043337e798e0bab70d47f4d86f3c9ac11ebcf81c219dddc918b09,企业,72,13295,本地,北苑
61,ae6ef04b6f9202fa9608f9a0bb1ddf3fb60288c2cbd70cccbad160bb,ae6ef04b6f9202fa9608f9a0bb1ddf3fb60288c2cbd70cccbad160bb,企业,23,3011,本地,大陈
62,7fd2c924249f2612d4d16fd9f0a412b2419849686c88ef95ff5df8e3,7fd2c924249f2612d4d16fd9f0a412b2419849686c88ef95ff5df8e3,企业,24,3358,本地,北苑
63,a066091d4fb01ee66a27adaf8d6cb27b6e08419c9669355632ed006c,a066091d4fb01ee66a27adaf8d6cb27b6e08419c9669355632ed006c,企业,14,711,本地,城西
64,0b13eb733e1dde5916363dae5fd989726dd42c9690f3429eead1f0f4,0b13eb733e1dde5916363dae5fd989726dd42c9690f3429eead1f0f4,企业,48,6031,本地,城西
65,695b524dcba39df7718939a7a070bb2b1a3c8c198b9703696ad2651c,695b524dcba39df7718939a7a070bb2b1a3c8c198b9703696ad2651c,企业,24,3359,本地,义亭
66,98634ba674ba16b92514beaad35cd4ae9c87fbbc562f7e96e1d99b4f,98634ba674ba16b92514beaad35cd4ae9c87fbbc562f7e96e1d99b4f,企业,47,5939,本地,江东
67,d015ebb99df1c1da34ed42387afe1b9c76a51978b83d6c74be16aa71,d015ebb99df1c1da34ed42387afe1b9c76a51978b83d6c74be16aa71,企业,72,13296,本地,稠城
68,0d9aa8e7a735a4a9cea4ef1b507cb549f637dc83259cac164e60a2a1,0d9aa8e7a735a4a9cea4ef1b507cb549f637dc83259cac164e60a2a1,企业,17,782,本地,北苑
69,a61491589d5ca747622ee561207fc35f06cb76f0213c873f0f204801,a61491589d5ca747622ee561207fc35f06cb76f0213c873f0f204801,企业,14,712,本地,北苑
70,381ce72ef47eb956d062f5edaf585e05410000695591be98b994ea53,381ce72ef47eb956d062f5edaf585e05410000695591be98b994ea53,企业,22,2872,本地,义亭
71,62d87661ca10843d84d853eb7674ddef164614e385bc452d6bc71bc6,62d87661ca10843d84d853eb7674ddef164614e385bc452d6bc71bc6,企业,47,5940,本地,城区
72,2ecb790943554ceab2e9e9069fa7563f0d62bd537e35679ef92b42ee,2ecb790943554ceab2e9e9069fa7563f0d62bd537e35679ef92b42ee,企业,24,3360,本地,城西
73,900062296be865fe78409a19136b50b2ad7d60318ed77fc1c60b84cc,900062296be865fe78409a19136b50b2ad7d60318ed77fc1c60b84cc,企业,17,783,本地,廿三里
74,8d446a0c4a4e4f98fbd60fbaa568a1459a534c4d994ca3a9f1045e1f,8d446a0c4a4e4f98fbd60fbaa568a1459a534c4d994ca3a9f1045e1f,企业,47,5941,本地,北苑
75,a7de2f5daac8a754dc6ec2c3fb79881cebf624d286cd742b65ad5e24,a7de2f5daac8a754dc6ec2c3fb79881cebf624d286cd742b65ad5e24,企业,78,14046,本地,大陈
76,6fbe4f35eb7f79149f2a572a03a28ef544c27a704547b1e32a2fb4e6,6fbe4f35eb7f79149f2a572a03a28ef544c27a704547b1e32a2fb4e6,企业,18,1879,本地,大陈
77,7aca414d797a4a5e0437587c269520071c7832327bcc087021d62ca4,7aca414d797a4a5e0437587c269520071c7832327bcc087021d62ca4,企业,51,6274,,
78,8ef99d5ab617f29d0af545dd73596f8eb947409fedd3bb9ca56b3371,8ef99d5ab617f29d0af545dd73596f8eb947409fedd3bb9ca56b3371,企业,18,1880,本地,大陈
79,26a46841cb888d1aa1e6dc7a21c098021421bef5b3261e0e124c3a85,26a46841cb888d1aa1e6dc7a21c098021421bef5b3261e0e124c3a85,企业,41,5304,本地,赤岸
80,bd3267c4c14ba5c8d1914bab1c784d8646fedd361472d6320fc7f005,bd3267c4c14ba5c8d1914bab1c784d8646fedd361472d6320fc7f005,企业,70,13069,本地,城区
81,c1b1a825d876b9aaa4ee306fabe1b3782fe0b95ccbddd46a7bbedd95,c1b1a825d876b9aaa4ee306fabe1b3782fe0b95ccbddd46a7bbedd95,企业,50,6117,本地,城区
82,b691f1a3e5a4143d63c103ce94190eff8ad2502cad0722f964698051,b691f1a3e5a4143d63c103ce94190eff8ad2502cad0722f964698051,企业,24,3361,本地,稠江
83,5c178bcaba2cacac1dce5fe97d594ef5546ce8cb14e684e2f8f909b2,5c178bcaba2cacac1dce5fe97d594ef5546ce8cb14e684e2f8f909b2,企业,51,6275,本地,稠城
84,946d0ebd7ff811dd49e7e451df12b4026af14c7a7ba7060e474aa8e4,946d0ebd7ff811dd49e7e451df12b4026af14c7a7ba7060e474aa8e4,企业,38,5169,本地,上溪
85,54100dd7fa812b010a91d4beef4272331b848fb5f60cee128d742548,54100dd7fa812b010a91d4beef4272331b848fb5f60cee128d742548,企业,17,784,本地,佛堂
86,7270f63f8a8000c2ccf2a86a393a2eba6c61b7163efbc3c318cae243,7270f63f8a8000c2ccf2a86a393a2eba6c61b7163efbc3c318cae243,企业,17,785,本地,大陈
87,07ad5d7e359a9276b8e3e29be20d070e31e5ed79acdc57b016711bb2,07ad5d7e359a9276b8e3e29be20d070e31e5ed79acdc57b016711bb2,企业,24,3362,本地,廿三里
88,b37d6b48d84ff7c2ceb4df632f462a72c3a043fa4e66590652257da4,b37d6b48d84ff7c2ceb4df632f462a72c3a043fa4e66590652257da4,企业,24,3363,本地,上溪
89,63a5c0bbc3696ded13564f336c003fe2c8cb5df7b498600c44331dd3,63a5c0bbc3696ded13564f336c003fe2c8cb5df7b498600c44331dd3,企业,72,13297,本地,佛堂
90,add2114152733956d538e61abd85d19909c2f1ca5392d9cc9da5e5b9,add2114152733956d538e61abd85d19909c2f1ca5392d9cc9da5e5b9,企业,41,5305,本地,后宅
91,d6d2e5178b4bcefbf829149ea855f67cea3dfa1f7fc13c2e9c6993cb,d6d2e5178b4bcefbf829149ea855f67cea3dfa1f7fc13c2e9c6993cb,企业,24,3364,本地,上溪
92,0978eeb47b59da83f787d3ab2608fd30bbac9bb3f3efc2193b2740cc,0978eeb47b59da83f787d3ab2608fd30bbac9bb3f3efc2193b2740cc,企业,51,6276,本地,北苑
93,c3e2d35c62e47875b6882deee572d227c929173b720a752c8c419334,c3e2d35c62e47875b6882deee572d227c929173b720a752c8c419334,企业,18,1881,本地,苏溪
94,d5a218872b2d0bca34358111d244590b0eab6ac3ce09a73f161d6d6c,d5a218872b2d0bca34358111d244590b0eab6ac3ce09a73f161d6d6c,企业,51,6277,本地,赤岸
95,20f4a15624212a8720a867a615814f66de84d32ec6b45df7da49c512,20f4a15624212a8720a867a615814f66de84d32ec6b45df7da49c512,企业,18,1882,本地,大陈
96,2397233f6407b519e81ead28472318a7f29f6c004804b5eb21b6a5af,2397233f6407b519e81ead28472318a7f29f6c004804b5eb21b6a5af,企业,17,786,本地,后宅
97,ea715b97444d44dd2ba1b6f5141109e81c5a83fbff55896d29461629,ea715b97444d44dd2ba1b6f5141109e81c5a83fbff55896d29461629,企业,17,787,本地,廿三里
98,da7b7fcf70b23e601accd62716eec8b9f4fb730930783f64453a63d4,da7b7fcf70b23e601accd62716eec8b9f4fb730930783f64453a63d4,企业,18,1883,本地,大陈
99,7c54690020ccc079a9e2122b9a8b472adaa7d6cf25e2f0c0a7166221,7c54690020ccc079a9e2122b9a8b472adaa7d6cf25e2f0c0a7166221,企业,18,1884,本地,大陈
100,bc00c7df61ddad4763e8335ed891e9c913616fa1a91f4bb1c60c2147,bc00c7df61ddad4763e8335ed891e9c913616fa1a91f4bb1c60c2147,企业,24,3365,本地,后宅
101,dec5b54a1f6ec1d01e12edcc7d9295a05520b792ca83b7a93262e575,dec5b54a1f6ec1d01e12edcc7d9295a05520b792ca83b7a93262e575,企业,51,6278,本地,北苑
102,91d3b9fd826da689b8d64ce8985fe816169b8159a779a47379439499,91d3b9fd826da689b8d64ce8985fe816169b8159a779a47379439499,企业,19,2627,本地,稠城
103,fa8d3fa3da428e749a3a35f7d1fdb46b82becb1a32b7bfa65d64cebe,fa8d3fa3da428e749a3a35f7d1fdb46b82becb1a32b7bfa65d64cebe,企业,51,6279,,
104,7ac1488833f602eeb408abe5607692dba44f0809527502c24c2ebc92,7ac1488833f602eeb408abe5607692dba44f0809527502c24c2ebc92,企业,1,1,本地,城西
105,8c704a3c0035fd46b6a1eebebea63c1e5424a3f12ee265da6b2d11f9,8c704a3c0035fd46b6a1eebebea63c1e5424a3f12ee265da6b2d11f9,企业,51,6280,本地,城区
106,298f8f80acc8de59eb319472d7a2b92045c76d1520614744f4c032ce,298f8f80acc8de59eb319472d7a2b92045c76d1520614744f4c032ce,企业,41,5306,本地,城区
107,db3c04781f4ef5060f79446e8c28448e0a2c9d66328d9a262eb0f37c,db3c04781f4ef5060f79446e8c28448e0a2c9d66328d9a262eb0f37c,企业,23,3012,本地,苏溪
108,f853803c9eeaf04187718d69c6fafc2f7552bb336cb3f6727c19c4ed,f853803c9eeaf04187718d69c6fafc2f7552bb336cb3f6727c19c4ed,企业,51,6281,本地,廿三里
109,fd5f54292b099ec284458ca38c98dee0094e0beba6e74116c16ce58b,fd5f54292b099ec284458ca38c98dee0094e0beba6e74116c16ce58b,企业,41,5307,本地,福田
110,0ed4641e5a735c678c8117b6cdc52be682009ec08bbd1741c4e068c8,0ed4641e5a735c678c8117b6cdc52be682009ec08bbd1741c4e068c8,企业,51,6282,本地,城区
111,b019db66def985c589a4f1649b84feefa8947868c0e9d33a3cc14f24,b019db66def985c589a4f1649b84feefa8947868c0e9d33a3cc14f24,企业,17,788,本地,佛堂
112,d5a105e0b81fcb542705638002adb36c1ebb2a7a4c39430b558d4d0c,d5a105e0b81fcb542705638002adb36c1ebb2a7a4c39430b558d4d0c,企业,47,5942,本地,城西
113,15829cc242b7c92b4c50dc85a0c5ca1e0d97dc2f66a76ad453ea70c4,15829cc242b7c92b4c50dc85a0c5ca1e0d97dc2f66a76ad453ea70c4,企业,48,6032,本地,稠城
114,f77880daa6c30216fb6e60bef804d0b18e46f77ed26a2bca8275f85b,f77880daa6c30216fb6e60bef804d0b18e46f77ed26a2bca8275f85b,企业,51,6283,,
115,2ff214b3ee5982bf7a4aa92c24ec934b5ff8121cce8f7a088e539fe0,2ff214b3ee5982bf7a4aa92c24ec934b5ff8121cce8f7a088e539fe0,企业,51,6284,,
116,e089b628a85f5e5e273ca8cf3022b4a8c746135c03bf7b73cf2c4c6d,e089b628a85f5e5e273ca8cf3022b4a8c746135c03bf7b73cf2c4c6d,企业,52,10619,,
117,9acca7be38772b347992bc7e1bf948ad3b373ca47f678df292d52aa6,9acca7be38772b347992bc7e1bf948ad3b373ca47f678df292d52aa6,企业,4,567,本地,佛堂
118,969a9f1ede5d26df49f5769039eafa10f551266339e08c0bdbf2103e,969a9f1ede5d26df49f5769039eafa10f551266339e08c0bdbf2103e,企业,72,13298,本地,城区
119,d2f544d897e9c6d4ad246f265576351e2267e41f889f614f65f1f56e,d2f544d897e9c6d4ad246f265576351e2267e41f889f614f65f1f56e,企业,17,789,本地,佛堂
120,a21fbf26d0e66e0b7a57f706916669e7c7196f69786e2f8d2dfaab41,a21fbf26d0e66e0b7a57f706916669e7c7196f69786e2f8d2dfaab41,企业,24,3366,本地,廿三里
121,621235522339c329aefb465b20e6b3febbda43bde3d89b75873f3873,621235522339c329aefb465b20e6b3febbda43bde3d89b75873f3873,企业,78,14047,本地,城区
122,dc3b2de814fafefd6751ef96dc7c1d0ee1a9d37a2caa9fd6fcda2117,dc3b2de814fafefd6751ef96dc7c1d0ee1a9d37a2caa9fd6fcda2117,企业,18,1885,本地,大陈
123,016507fca0ab1c55b162daed95a54ce09226ea3e40dec88ca1c8883a,016507fca0ab1c55b162daed95a54ce09226ea3e40dec88ca1c8883a,企业,51,6285,本地,城区
124,40a0affda82cbab1a58bb8780982b86c86b793709fba81e700984672,40a0affda82cbab1a58bb8780982b86c86b793709fba81e700984672,企业,24,3367,本地,城西
125,403393b03ddf2b752ec00067744337ebfd6935bfcb721719f38616f2,403393b03ddf2b752ec00067744337ebfd6935bfcb721719f38616f2,企业,78,14048,本地,城区
126,46edf6a9e2b074dc33249ff8be3540b4fa5954a72919aee4e8c7b9a5,46edf6a9e2b074dc33249ff8be3540b4fa5954a72919aee4e8c7b9a5,企业,24,3368,本地,后宅
127,0ed0dfae966bc163eb40892ecaa936c1cfea654fdbf4bd74494cd3dd,0ed0dfae966bc163eb40892ecaa936c1cfea654fdbf4bd74494cd3dd,企业,22,2873,本地,义亭
128,a9d5f321727b2ef4e7fb4fbb1098a964f29b7274857e32378004b3c6,a9d5f321727b2ef4e7fb4fbb1098a964f29b7274857e32378004b3c6,企业,80,14138,本地,城区
129,8d634ff73e29ced91b6fa575309a3d581079da7353a0087ab7f21870,8d634ff73e29ced91b6fa575309a3d581079da7353a0087ab7f21870,企业,72,13299,,
130,32c6f114f4870ec2b856f266a10cf5a383fd58df8b8b90648ba2d81d,32c6f114f4870ec2b856f266a10cf5a383fd58df8b8b90648ba2d81d,企业,19,2628,本地,义亭
131,659659319259e6c6d227124a54ce037f76635e38ce67b09f04622b56,659659319259e6c6d227124a54ce037f76635e38ce67b09f04622b56,企业,69,13053,本地,福田
132,248b64bfb888e64d6b352e3d0210fcddffe120ddd0849d188bc0e84a,248b64bfb888e64d6b352e3d0210fcddffe120ddd0849d188bc0e84a,企业,51,6286,,
133,c6f4d83217fe080390e0793386ed0e7ce3a5ce7d21bb3f8c628eaabc,c6f4d83217fe080390e0793386ed0e7ce3a5ce7d21bb3f8c628eaabc,企业,29,4440,本地,赤岸
134,41730ee2341f972d19f9cfb766d0a023c5a988f0089fcbaebb59f4c5,41730ee2341f972d19f9cfb766d0a023c5a988f0089fcbaebb59f4c5,企业,17,790,本地,城区
135,060b4895043428aa2a33861235f864a6872f3fdfb1ae8bca9398991d,060b4895043428aa2a33861235f864a6872f3fdfb1ae8bca9398991d,企业,41,5308,本地,北苑
136,a6f97f38ca4ef0e2d53382a2afac9119b2caa71ad25e8d6c6746eff0,a6f97f38ca4ef0e2d53382a2afac9119b2caa71ad25e8d6c6746eff0,企业,41,5309,本地,稠江
137,790ac004f40ce32a64056c26852def750f5da11a86d140393b482089,790ac004f40ce32a64056c26852def750f5da11a86d140393b482089,企业,78,14049,本地,大陈
138,b67eaed8f09df36c339304b164477e487d2c16697e7b6bc8f3d9824b,b67eaed8f09df36c339304b164477e487d2c16697e7b6bc8f3d9824b,企业,17,791,,
139,fe15441721976ce1caeda6af57f3aabfd7fb35ff03164f1540ca8d84,fe15441721976ce1caeda6af57f3aabfd7fb35ff03164f1540ca8d84,企业,51,6287,,
140,b792dfa0af597a6aa8840cae4b8203ce8bcd14d75513ff1ab927227a,b792dfa0af597a6aa8840cae4b8203ce8bcd14d75513ff1ab927227a,企业,18,1886,本地,大陈
141,5846af06898611980cbbeb4a1c39fc8cfadfa80d849261d5264277f4,5846af06898611980cbbeb4a1c39fc8cfadfa80d849261d5264277f4,企业,52,10620,本地,北苑
142,9f8b0b512010cec096bc5073b4bb4079c23c9d3cb2a4fd1a873409b9,9f8b0b512010cec096bc5073b4bb4079c23c9d3cb2a4fd1a873409b9,企业,33,4880,本地,上溪
143,82cbc2b631015cdc7f2fac3338bf76eefd65bfaacf7ff55267102eeb,82cbc2b631015cdc7f2fac3338bf76eefd65bfaacf7ff55267102eeb,企业,17,792,本地,义亭
144,1ffbdd4f874f5d2935d89bc048913293aeb2fa9b2a799fef4439b4ca,1ffbdd4f874f5d2935d89bc048913293aeb2fa9b2a799fef4439b4ca,企业,18,1887,本地,大陈
145,74861baeb55b22f042f7b17ae844e5f43071a26ae297149eec6811d6,74861baeb55b22f042f7b17ae844e5f43071a26ae297149eec6811d6,企业,23,3013,本地,苏溪
146,770285872b5b36051b00bcfb8e5d02c2bbd2d296c4c5cf4d2b14d671,770285872b5b36051b00bcfb8e5d02c2bbd2d296c4c5cf4d2b14d671,企业,30,4779,本地,赤岸
147,ba20db58d452fd218c8686643a3a08bf63ab038d8f7318fa8ada2e70,ba20db58d452fd218c8686643a3a08bf63ab038d8f7318fa8ada2e70,企业,52,10621,本地,北苑
148,2c952c19aae42fdb0de15902f5b7e680e9283efe0df2ee72111fd783,2c952c19aae42fdb0de15902f5b7e680e9283efe0df2ee72111fd783,企业,72,13300,本地,稠江
149,642e364c88f4131abab7d362999a8a893c9cbed55e07957df9a6fa4d,642e364c88f4131abab7d362999a8a893c9cbed55e07957df9a6fa4d,企业,17,793,本地,上溪
150,a7719e9ccabc86383952c3742d59984490c58742ea44b688c4c59c66,a7719e9ccabc86383952c3742d59984490c58742ea44b688c4c59c66,企业,23,3014,本地,义亭
151,c0fdc0933aa6ec661a2d32312c1de18ca94fe9657551fc39a60488ec,c0fdc0933aa6ec661a2d32312c1de18ca94fe9657551fc39a60488ec,企业,18,1888,本地,上溪
152,cf0d108414dd7de2e165a32de11081b1192e81bd80464e51d599779f,cf0d108414dd7de2e165a32de11081b1192e81bd80464e51d599779f,企业,41,5310,本地,北苑
153,1368fb55af04eae67e2688a28d461ff06ef79c59ae605962f0bfa41a,1368fb55af04eae67e2688a28d461ff06ef79c59ae605962f0bfa41a,企业,52,10622,本地,上溪
154,19bd253fc6ec93c07f554de142fb726872fa0329ccb1d0115036aa8d,19bd253fc6ec93c07f554de142fb726872fa0329ccb1d0115036aa8d,企业,32,4868,本地,义亭
155,3d72d419b6e5c8c0fa84c3cb5be3abfb8f8eaf8eb73011cb9efe6dba,3d72d419b6e5c8c0fa84c3cb5be3abfb8f8eaf8eb73011cb9efe6dba,企业,21,2831,本地,稠江
156,8c50e483e32bb9603481d6724948ceef16e3e34d0157b8bb4a6e9bd2,8c50e483e32bb9603481d6724948ceef16e3e34d0157b8bb4a6e9bd2,企业,52,10623,本地,北苑
157,443b771d749ccc4325d256d1b7eff2ff13497d76f6c5b6d697447ac6,443b771d749ccc4325d256d1b7eff2ff13497d76f6c5b6d697447ac6,企业,48,6033,本地,佛堂
158,e549475ca03fadf3e87599cdd6fef7325a9952221ff23623454bdae3,e549475ca03fadf3e87599cdd6fef7325a9952221ff23623454bdae3,企业,24,3369,本地,城西
159,dc4836af7ee7bac247a617a575f5d342eda20aa35572a98e81858cd0,dc4836af7ee7bac247a617a575f5d342eda20aa35572a98e81858cd0,企业,41,5311,本地,江东
160,ef0919965f486bf3fb664e9028f842bc09ccfc647ddc69687ca2ae9f,ef0919965f486bf3fb664e9028f842bc09ccfc647ddc69687ca2ae9f,企业,78,14050,本地,稠江
161,4ccf87a92c43b47efa7dedf1dac5f19b6f1af6d09eeaf2f505ab0dcf,4ccf87a92c43b47efa7dedf1dac5f19b6f1af6d09eeaf2f505ab0dcf,企业,51,6288,,
162,4dcbe72350052a67289e7bb4bf85b7659b53e57bfbf5bddae4a42e0c,4dcbe72350052a67289e7bb4bf85b7659b53e57bfbf5bddae4a42e0c,企业,26,4306,本地,义亭
163,36f9952d42db6941f97158def8b76b7003bf192ac61867201c07492f,36f9952d42db6941f97158def8b76b7003bf192ac61867201c07492f,企业,29,4441,本地,稠城
164,0ebaf2df5889b31f0ff9bf42217b5778305c1c34905f249a3ebbefdc,0ebaf2df5889b31f0ff9bf42217b5778305c1c34905f249a3ebbefdc,企业,51,6289,,
165,10279f156643bb6fd51a55fb97a66832618ff2f99bda52778a65f22e,10279f156643bb6fd51a55fb97a66832618ff2f99bda52778a65f22e,企业,17,794,本地,苏溪
166,4a66f92c1ce334f5649197bd2c46aca7c306c7cea49cd3602151d889,4a66f92c1ce334f5649197bd2c46aca7c306c7cea49cd3602151d889,企业,24,3370,本地,北苑
167,c67deccc8f7a8346e058db8310dd93b0e20f3b5e585ed3e5009f465c,c67deccc8f7a8346e058db8310dd93b0e20f3b5e585ed3e5009f465c,企业,18,1889,本地,佛堂
168,2496fe0da20173e012703154980ab736269b4d35649688a85b5c4684,2496fe0da20173e012703154980ab736269b4d35649688a85b5c4684,企业,72,13301,,
169,2799a6ac5b750630837ee0f6264fb3315d55d4fa587761c72374af5c,2799a6ac5b750630837ee0f6264fb3315d55d4fa587761c72374af5c,企业,80,14139,本地,稠江
170,daab24f0becceac7c171feb78f12f71fca3e726d8109d1bda3e87dd1,daab24f0becceac7c171feb78f12f71fca3e726d8109d1bda3e87dd1,企业,17,795,本地,佛堂
171,ed069b17119da55f5db00afc94f448debf84249e8d93046c3ee76930,ed069b17119da55f5db00afc94f448debf84249e8d93046c3ee76930,企业,33,5312,本地,城区
172,926291a17d533cbad4d104fb32a7a3dd10aa9733cf66b61429fe582e,926291a17d533cbad4d104fb32a7a3dd10aa9733cf66b61429fe582e,企业,26,4307,本地,稠城
173,7b8b439638e3aa47dbc64b2e6d3881917561bf3a53477a39a645875a,7b8b439638e3aa47dbc64b2e6d3881917561bf3a53477a39a645875a,企业,62,12699,本地,稠城
174,1f34c2148c667f9c4f86350e514e31d9572e010078cb169505be46dd,1f34c2148c667f9c4f86350e514e31d9572e010078cb169505be46dd,企业,17,796,本地,后宅
175,571282706d75d68325314cb119d7cf0ac4fd2c72564a9e11d8cbf469,571282706d75d68325314cb119d7cf0ac4fd2c72564a9e11d8cbf469,企业,23,3015,本地,义亭
176,2ef9594ed6cc2f1372065a354a862eb5f0f26e742ff596e1f0a3d580,2ef9594ed6cc2f1372065a354a862eb5f0f26e742ff596e1f0a3d580,企业,51,6290,本地,城区
177,77f6c29e33d707d4bc4362de86f1e4a68d09448036e42408674ffe6e,77f6c29e33d707d4bc4362de86f1e4a68d09448036e42408674ffe6e,企业,17,797,本地,义亭
178,02ea825a5100202958e577b4ee4751a464922796e08337007275a9a7,02ea825a5100202958e577b4ee4751a464922796e08337007275a9a7,企业,70,13070,本地,义亭
179,6f17aedb482a4bfcfe588c3ef4465eac2d863b5b63a8b99b148895fe,6f17aedb482a4bfcfe588c3ef4465eac2d863b5b63a8b99b148895fe,企业,23,3016,本地,苏溪
180,6ba5cfca9a30c83fb7a05649c5f14eba59f0e58cc344f5941ecbd528,6ba5cfca9a30c83fb7a05649c5f14eba59f0e58cc344f5941ecbd528,企业,24,3371,本地,城西
181,c6d35216051fad349c1e163cc53702c609656ebc5199053b7d845ce2,c6d35216051fad349c1e163cc53702c609656ebc5199053b7d845ce2,企业,51,6291,本地,义亭
182,d8d71d7637fb1b2497254207d371b3fbeaf5d41d86cadd790ce5ccac,d8d71d7637fb1b2497254207d371b3fbeaf5d41d86cadd790ce5ccac,企业,48,6034,本地,城区
183,f28464209d48ae62aa2bd34b613ef3bf4215c9859a90a800b77db640,f28464209d48ae62aa2bd34b613ef3bf4215c9859a90a800b77db640,企业,48,6035,,
184,c68ac4c9d2f14c0c03e7b3a6176635eba8378a33ddba4919c1842354,c68ac4c9d2f14c0c03e7b3a6176635eba8378a33ddba4919c1842354,企业,72,13302,本地,江东
185,2b53c72592dd89b50dba1fa051c797813d10e60b033e8feaebc058f0,2b53c72592dd89b50dba1fa051c797813d10e60b033e8feaebc058f0,企业,41,5313,本地,上溪
186,5b3a37aa5ce55f655ea42bed9d1b9c757bb167719f04f571c1137808,5b3a37aa5ce55f655ea42bed9d1b9c757bb167719f04f571c1137808,企业,18,1890,本地,大陈
187,a9a15e39ca02d7b6bd7c6a6aa35a6d8c3d7070cbf8d1d8616fc34faa,a9a15e39ca02d7b6bd7c6a6aa35a6d8c3d7070cbf8d1d8616fc34faa,企业,50,6118,本地,稠城
188,696925526821d5858c416cc6c119e4393da3b9a41946dced441d8182,696925526821d5858c416cc6c119e4393da3b9a41946dced441d8182,企业,17,798,本地,赤岸
189,1dd5dfa9599daad606e30c981ee1103bbc65812de1b1eec679b6fc49,1dd5dfa9599daad606e30c981ee1103bbc65812de1b1eec679b6fc49,企业,29,4442,本地,佛堂
190,0b33e9777fe0176565b46ce25b18265b951b94ac633b9a9ba78b84d3,0b33e9777fe0176565b46ce25b18265b951b94ac633b9a9ba78b84d3,企业,1,2,本地,佛堂
191,a971cdd57e0366492689551d1b3a2ee91334247e58d1bb24ded10292,a971cdd57e0366492689551d1b3a2ee91334247e58d1bb24ded10292,企业,35,5121,本地,苏溪
192,a751fbebbd4597086a686b7efc14ee3600cb424e2763c180f6a9935f,a751fbebbd4597086a686b7efc14ee3600cb424e2763c180f6a9935f,企业,24,3372,本地,北苑
193,064892bc066eed5392fcd1b25db7899dac1a24ff83526ddf02ed173d,064892bc066eed5392fcd1b25db7899dac1a24ff83526ddf02ed173d,企业,24,3373,本地,城区
194,be77bb6928d42d9b261a2ac26122f4bbcfff02f033b39301013a836c,be77bb6928d42d9b261a2ac26122f4bbcfff02f033b39301013a836c,企业,41,5314,本地,佛堂
195,e910466425bd5f4f380e32876a75895fe56515e50fb3b7e51876b462,e910466425bd5f4f380e32876a75895fe56515e50fb3b7e51876b462,企业,70,13071,本地,城区
196,3e21b150821af7cc3202d0ba2e4457c83183fa321f1ad6ad60643ef4,3e21b150821af7cc3202d0ba2e4457c83183fa321f1ad6ad60643ef4,企业,51,6292,本地,北苑
197,171353440b099635116daee7414a884e3f9259ed7d53a3e24f838e82,171353440b099635116daee7414a884e3f9259ed7d53a3e24f838e82,企业,47,5943,本地,江东
198,e83b9d5ce6c19bf4940406c23aa27b9484201d0e4765990f23950b5e,e83b9d5ce6c19bf4940406c23aa27b9484201d0e4765990f23950b5e,企业,17,799,本地,佛堂
199,005d351321cb5f123933864ed59f3dccd168ce48e95dce5c292e6b02,005d351321cb5f123933864ed59f3dccd168ce48e95dce5c292e6b02,企业,17,800,本地,佛堂
200,428d76bce1cdfb10b2b9881132dccdf765aaee2966a3c7739a30d637,428d76bce1cdfb10b2b9881132dccdf765aaee2966a3c7739a30d637,企业,72,13303,本地,城区
201,24e13848005a474804f9957977dfb14032c34fee824e3108c3b74f7e,24e13848005a474804f9957977dfb14032c34fee824e3108c3b74f7e,企业,29,4443,本地,江东
202,872c2d29b37ab3dfccf9f48254dbc4894f523a8554264bc84bbe9962,872c2d29b37ab3dfccf9f48254dbc4894f523a8554264bc84bbe9962,企业,46,5928,本地,城西
203,a137f399a86389ade0ec014ae5490d386936d422bc504461187a27aa,a137f399a86389ade0ec014ae5490d386936d422bc504461187a27aa,企业,47,5944,本地,稠江
204,09b0f88d040d69d3a06edb87eb11ba58934bc773272a2e4a5ae909de,09b0f88d040d69d3a06edb87eb11ba58934bc773272a2e4a5ae909de,企业,51,6293,本地,廿三里
205,0e455141a488495dbd0a0e55bd6f729f0989bc92e9bcf20270d3456f,0e455141a488495dbd0a0e55bd6f729f0989bc92e9bcf20270d3456f,企业,17,801,本地,佛堂
